Date,MSFT
2000-10-20,20.33517837524414
2000-10-23,19.379840850830078
2000-10-24,19.184877395629883
2000-10-25,19.106882095336914
2000-10-26,20.101226806640625
2000-10-27,21.11505699157715
2000-10-30,21.54397964477539
2000-10-31,21.485496520996094
2000-11-01,21.719453811645508
2000-11-02,21.93391990661621
2000-11-03,21.290536880493164
2000-11-06,21.680469512939453
2000-11-07,21.992420196533203
2000-11-08,21.660964965820312
2000-11-09,22.10938835144043
2000-11-10,21.0175724029541
2000-11-13,20.725130081176758
2000-11-14,21.465991973876953
2000-11-15,21.85593605041504
2000-11-16,21.504985809326172
2000-11-17,21.54397964477539
2000-11-20,20.959083557128906
2000-11-21,21.134546279907227
2000-11-22,21.290536880493164
2000-11-23,
2000-11-24,21.81693458557129
2000-11-27,22.050899505615234
2000-11-28,20.90058708190918
2000-11-29,20.296178817749023
2000-11-30,17.8980770111084
2000-12-01,17.66411781311035
2000-12-04,17.605628967285156
2000-12-05,18.677949905395508
2000-12-06,17.683622360229492
2000-12-07,16.57229232788086
2000-12-08,16.981735229492188
2000-12-11,18.1125431060791
2000-12-12,18.21002769470215
2000-12-13,17.859081268310547
2000-12-14,17.313180923461914
2000-12-15,15.343998908996582
2000-12-18,14.915063858032227
2000-12-19,13.979219436645508
2000-12-20,12.945889472961426
2000-12-21,13.550292015075684
2000-12-22,14.48613452911377
2000-12-25,
2000-12-26,14.622617721557617
2000-12-27,14.48613452911377
2000-12-28,13.901232719421387
2000-12-29,13.530794143676758
2001-01-01,
2001-01-02,13.530794143676758
2001-01-03,14.954068183898926
2001-01-04,15.110039710998535
2001-01-05,15.32450008392334
2001-01-08,15.26600456237793
2001-01-09,16.162864685058594
2001-01-10,16.49431037902832
2001-01-11,17.157207489013672
2001-01-12,16.689281463623047
2001-01-15,
2001-01-16,16.396833419799805
2001-01-17,16.513803482055664
2001-01-18,17.313180923461914
2001-01-19,19.02889633178711
2001-01-22,18.75594139099121
2001-01-23,18.892423629760742
2001-01-24,19.633298873901367
2001-01-25,19.282363891601562
2001-01-26,19.964738845825195
2001-01-29,20.12071990966797
2001-01-30,19.769771575927734
2001-01-31,19.048391342163086
2001-02-01,19.457828521728516
2001-02-02,18.97040367126465
2001-02-05,19.32135581970215
2001-02-06,19.516319274902344
2001-02-07,20.17920684814453
2001-02-08,19.4188289642334
2001-02-09,18.44399642944336
2001-02-12,18.32701301574707
2001-02-13,18.151540756225586
2001-02-14,18.21002769470215
2001-02-15,18.346500396728516
2001-02-16,17.878585815429688
2001-02-19,
2001-02-20,17.430156707763672
2001-02-21,17.547143936157227
2001-02-22,17.215694427490234
2001-02-23,17.703115463256836
2001-02-26,18.580469131469727
2001-02-27,18.5219783782959
2001-02-28,18.40500259399414
2001-03-01,18.517107009887695
2001-03-02,17.683622360229492
2001-03-05,17.917573928833008
2001-03-06,18.541467666625977
2001-03-07,18.931419372558594
2001-03-08,18.482988357543945
2001-03-09,17.683622360229492
2001-03-12,16.201862335205078
2001-03-13,16.903736114501953
2001-03-14,16.845258712768555
2001-03-15,16.747772216796875
2001-03-16,17.020727157592773
2001-03-19,16.942731857299805
2001-03-20,16.435819625854492
2001-03-21,15.616952896118164
2001-03-22,16.845258712768555
2001-03-23,17.644622802734375
2001-03-26,17.488643646240234
2001-03-27,18.171039581298828
2001-03-28,17.332674026489258
2001-03-29,17.274185180664062
2001-03-30,17.059717178344727
2001-04-02,17.41065788269043
2001-04-03,16.65028190612793
2001-04-04,16.201862335205078
2001-04-05,17.703115463256836
2001-04-06,17.527647018432617
2001-04-09,17.827892303466797
2001-04-10,18.617128372192383
2001-04-11,18.72942543029785
2001-04-12,19.397001266479492
2001-04-13,
2001-04-16,18.96337890625
2001-04-17,19.17862892150879
2001-04-18,20.41083526611328
2001-04-19,21.22500991821289
2001-04-20,21.524492263793945
2001-04-23,21.290536880493164
2001-04-24,21.072158813476562
2001-04-25,21.739728927612305
2001-04-26,21.565040588378906
2001-04-27,20.938024520874023
2001-04-30,21.134546279907227
2001-05-01,21.88947105407715
2001-05-02,21.76156997680664
2001-05-03,21.37787437438965
2001-05-04,22.07041358947754
2001-05-07,22.266931533813477
2001-05-08,22.479055404663086
2001-05-09,21.961219787597656
2001-05-10,21.836448669433594
2001-05-11,21.649267196655273
2001-05-14,21.43714141845703
2001-05-15,21.29676628112793
2001-05-16,21.574405670166016
2001-05-17,21.265575408935547
2001-05-18,21.240619659423828
2001-05-21,21.458982467651367
2001-05-22,21.933149337768555
2001-05-23,21.742855072021484
2001-05-24,22.372989654541016
2001-05-25,22.120311737060547
2001-05-28,
2001-05-29,21.942495346069336
2001-05-30,21.583759307861328
2001-05-31,21.580652236938477
2001-06-01,21.942495346069336
2001-06-04,22.079755783081055
2001-06-05,22.64750099182129
2001-06-06,22.572635650634766
2001-06-07,22.984407424926758
2001-06-08,22.831554412841797
2001-06-11,22.497774124145508
2001-06-12,22.48528289794922
2001-06-13,22.051677703857422
2001-06-14,21.493297576904297
2001-06-15,21.218780517578125
2001-06-18,20.863155364990234
2001-06-19,21.00041961669922
2001-06-20,21.652389526367188
2001-06-21,21.786521911621094
2001-06-22,21.47146224975586
2001-06-25,21.477697372436523
2001-06-26,21.880115509033203
2001-06-27,22.192052841186523
2001-06-28,22.691181182861328
2001-06-29,22.772287368774414
2001-07-02,22.023605346679688
2001-07-03,21.98306655883789
2001-07-04,
2001-07-05,21.371641159057617
2001-07-06,20.607357025146484
2001-07-09,20.491943359375
2001-07-10,20.114484786987305
2001-07-11,20.744611740112305
2001-07-12,22.335559844970703
2001-07-13,22.25444221496582
2001-07-16,22.204544067382812
2001-07-17,22.404184341430664
2001-07-18,22.014245986938477
2001-07-19,22.638137817382812
2001-07-20,21.580652236938477
2001-07-23,20.928661346435547
2001-07-24,20.688467025756836
2001-07-25,21.050325393676758
2001-07-26,20.77269172668457
2001-07-27,20.423315048217773
2001-07-30,20.526260375976562
2001-07-31,20.64790916442871
2001-08-01,20.735265731811523
2001-08-02,21.040973663330078
2001-08-03,20.86627960205078
2001-08-06,20.62919044494629
2001-08-07,20.697824478149414
2001-08-08,20.233020782470703
2001-08-09,20.279808044433594
2001-08-10,20.438901901245117
2001-08-13,20.535612106323242
2001-08-14,20.17998504638672
2001-08-15,19.71517562866211
2001-08-16,20.158151626586914
2001-08-17,19.30341148376465
2001-08-20,19.559207916259766
2001-08-21,18.960268020629883
2001-08-22,18.922834396362305
2001-08-23,18.44243621826172
2001-08-24,19.356449127197266
2001-08-27,19.437543869018555
2001-08-28,18.947786331176758
2001-08-29,18.794944763183594
2001-08-30,17.762386322021484
2001-08-31,17.79669189453125
2001-09-03,
2001-09-04,17.500349044799805
2001-09-05,18.01194190979004
2001-09-06,17.475399017333984
2001-09-07,17.281986236572266
2001-09-10,17.962032318115234
2001-09-11,
2001-09-12,
2001-09-13,
2001-09-14,
2001-09-17,16.505229949951172
2001-09-18,16.945079803466797
2001-09-19,16.804702758789062
2001-09-20,15.834541320800781
2001-09-21,15.506985664367676
2001-09-24,16.22447967529297
2001-09-25,16.002992630004883
2001-09-26,15.681679725646973
2001-09-27,15.584981918334961
2001-09-28,15.962437629699707
2001-10-01,16.15584373474121
2001-10-02,16.54890251159668
2001-10-03,17.5408992767334
2001-10-04,17.606412887573242
2001-10-05,18.00570297241211
2001-10-08,18.10552978515625
2001-10-09,17.01994514465332
2001-10-10,17.31629180908203
2001-10-11,17.56897735595703
2001-10-12,17.587692260742188
2001-10-15,18.111764907836914
2001-10-16,18.233428955078125
2001-10-17,17.478504180908203
2001-10-18,17.703115463256836
2001-10-19,18.061857223510742
2001-10-22,18.76685333251953
2001-10-23,18.851093292236328
2001-10-24,19.12871551513672
2001-10-25,19.51554298400879
2001-10-26,19.403230667114258
2001-10-29,18.604644775390625
2001-10-30,18.367568969726562
2001-10-31,18.13983917236328
2001-11-01,19.290939331054688
2001-11-02,19.153671264648438
2001-11-05,19.737022399902344
2001-11-06,20.208066940307617
2001-11-07,20.042734146118164
2001-11-08,20.095754623413086
2001-11-09,20.342195510864258
2001-11-12,20.52312660217285
2001-11-13,21.18134307861328
2001-11-14,20.573041915893555
2001-11-15,20.626079559326172
2001-11-16,20.510652542114258
2001-11-19,20.757097244262695
2001-11-20,20.401477813720703
2001-11-21,19.9803466796875
2001-11-22,
2001-11-23,20.18622398376465
2001-11-26,20.32036781311035
2001-11-27,19.883634567260742
2001-11-28,19.590404510498047
2001-11-29,20.226778030395508
2001-11-30,20.03025245666504
2001-12-03,20.204946517944336
2001-12-04,20.58864402770996
2001-12-05,21.243730545043945
2001-12-06,21.415307998657227
2001-12-07,21.159507751464844
2001-12-10,20.9193058013916
2001-12-11,21.00041961669922
2001-12-12,21.196937561035156
2001-12-13,20.6728572845459
2001-12-14,21.0378475189209
2001-12-17,21.518253326416016
2001-12-18,21.608713150024414
2001-12-19,21.67734146118164
2001-12-20,20.825719833374023
2001-12-21,21.069047927856445
2001-12-24,20.984813690185547
2001-12-25,
2001-12-26,21.112720489501953
2001-12-27,21.165746688842773
2001-12-28,21.171979904174805
2001-12-31,20.6666316986084
2002-01-01,
2002-01-02,20.913066864013672
2002-01-03,21.59624671936035
2002-01-04,21.493297576904297
2002-01-07,21.387237548828125
2002-01-08,21.64301872253418
2002-01-09,21.434022903442383
2002-01-10,21.611833572387695
2002-01-11,21.40283203125
2002-01-14,21.359155654907227
2002-01-15,21.696069717407227
2002-01-16,21.171979904174805
2002-01-17,21.792768478393555
2002-01-18,20.61983871459961
2002-01-21,
2002-01-22,20.108238220214844
2002-01-23,19.883634567260742
2002-01-24,20.15191078186035
2002-01-25,19.9023494720459
2002-01-28,19.90859031677246
2002-01-29,19.440675735473633
2002-01-30,19.60600471496582
2002-01-31,19.874279022216797
2002-02-01,19.54673194885254
2002-02-04,19.06633186340332
2002-02-05,19.075687408447266
2002-02-06,18.841726303100586
2002-02-07,18.654560089111328
2002-02-08,18.919719696044922
2002-02-11,19.06944465637207
2002-02-12,18.7606201171875
2002-02-13,19.284690856933594
2002-02-14,19.24102210998535
2002-02-15,18.788700103759766
2002-02-18,
2002-02-19,18.383163452148438
2002-02-20,18.685752868652344
2002-02-21,18.108644485473633
2002-02-22,18.089933395385742
2002-02-25,18.429948806762695
2002-02-26,18.264625549316406
2002-02-27,18.21470832824707
2002-02-28,18.19911766052246
2002-03-01,19.144319534301758
2002-03-04,19.746379852294922
2002-03-05,19.677749633789062
2002-03-06,19.84931755065918
2002-03-07,19.565446853637695
2002-03-08,19.949146270751953
2002-03-11,20.0708065032959
2002-03-12,19.509300231933594
2002-03-13,19.37204360961914
2002-03-14,19.0975284576416
2002-03-15,19.493694305419922
2002-03-18,19.384517669677734
2002-03-19,19.41259765625
2002-03-20,18.748144149780273
2002-03-21,19.141202926635742
2002-03-22,18.85732650756836
2002-03-25,18.476747512817383
2002-03-26,18.429948806762695
2002-03-27,18.542253494262695
2002-03-28,18.813650131225586
2002-03-29,
2002-04-01,18.83548927307129
2002-04-02,17.868444442749023
2002-04-03,17.572092056274414
2002-04-04,17.609529495239258
2002-04-05,17.4285945892334
2002-04-08,17.849727630615234
2002-04-09,17.11664581298828
2002-04-10,17.562734603881836
2002-04-11,17.09168815612793
2002-04-12,17.447315216064453
2002-04-15,17.372451782226562
2002-04-16,18.03377914428711
2002-04-17,17.665681838989258
2002-04-18,17.584577560424805
2002-04-19,17.843486785888672
2002-04-22,17.34125328063965
2002-04-23,16.84213638305664
2002-04-24,16.539541244506836
2002-04-25,16.761024475097656
2002-04-26,16.06537437438965
2002-04-29,16.296222686767578
2002-04-30,16.302461624145508
2002-05-01,16.4553165435791
2002-05-02,15.9749174118042
2002-05-03,15.460196495056152
2002-05-06,15.166964530944824
2002-05-07,15.43211841583252
2002-05-08,17.147842407226562
2002-05-09,16.258790969848633
2002-05-10,15.613057136535645
2002-05-13,16.436595916748047
2002-05-14,17.11977767944336
2002-05-15,17.07921600341797
2002-05-16,17.38804817199707
2002-05-17,17.478504180908203
2002-05-20,16.84836769104004
2002-05-21,16.280622482299805
2002-05-22,16.748544692993164
2002-05-23,17.101057052612305
2002-05-24,16.61441421508789
2002-05-27,
2002-05-28,16.321178436279297
2002-05-29,16.236953735351562
2002-05-30,16.421010971069336
2002-05-31,15.881325721740723
2002-06-03,15.416526794433594
2002-06-04,15.591217041015625
2002-06-05,16.115297317504883
2002-06-06,16.190166473388672
2002-06-07,16.21511459350586
2002-06-10,16.477155685424805
2002-06-11,16.399169921875
2002-06-12,17.325647354125977
2002-06-13,16.913875579833984
2002-06-14,17.235183715820312
2002-06-17,17.369319915771484
2002-06-18,17.46603012084961
2002-06-19,16.957551956176758
2002-06-20,16.876445770263672
2002-06-21,16.308700561523438
2002-06-24,16.895172119140625
2002-06-25,16.517702102661133
2002-06-26,16.885807037353516
2002-06-27,17.132244110107422
2002-06-28,17.063617706298828
2002-07-01,16.42723846435547
2002-07-02,16.046667098999023
2002-07-03,16.171443939208984
2002-07-04,
2002-07-05,17.110403060913086
2002-07-08,16.50834846496582
2002-07-09,16.598812103271484
2002-07-10,16.296222686767578
2002-07-11,16.505229949951172
2002-07-12,16.177675247192383
2002-07-15,16.15896987915039
2002-07-16,15.987397193908691
2002-07-17,16.221359252929688
2002-07-18,15.943716049194336
2002-07-19,15.460196495056152
2002-07-22,14.82070541381836
2002-07-23,13.416930198669434
2002-07-24,14.42141056060791
2002-07-25,13.360782623291016
2002-07-26,14.146889686584473
2002-07-29,15.051544189453125
2002-07-30,15.00475025177002
2002-07-31,14.967310905456543
2002-08-01,14.271674156188965
2002-08-02,13.853655815124512
2002-08-05,13.722643852233887
2002-08-06,14.246716499328613
2002-08-07,14.689685821533203
2002-08-08,15.257430076599121
2002-08-09,15.010984420776367
2002-08-12,15.120170593261719
2002-08-13,14.680323600769043
2002-08-14,15.506985664367676
2002-08-15,15.525705337524414
2002-08-16,15.597452163696289
2002-08-19,16.221359252929688
2002-08-20,15.921886444091797
2002-08-21,16.308700561523438
2002-08-22,16.60505485534668
2002-08-23,16.289981842041016
2002-08-26,16.25255012512207
2002-08-27,15.859495162963867
2002-08-28,15.404047012329102
2002-08-29,15.778389930725098
2002-08-30,15.310464859008789
2002-09-02,
2002-09-03,14.667853355407715
2002-09-04,15.03907299041748
2002-09-05,14.321582794189453
2002-09-06,14.91740894317627
2002-09-09,15.191923141479492
2002-09-10,15.53194522857666
2002-09-11,15.154491424560547
2002-09-12,14.708398818969727
2002-09-13,14.945479393005371
2002-09-16,14.90493392944336
2002-09-17,14.752071380615234
2002-09-18,14.895564079284668
2002-09-19,14.724000930786133
2002-09-20,14.80511474609375
2002-09-23,14.109457015991211
2002-09-24,14.237351417541504
2002-09-25,14.508755683898926
2002-09-26,14.412053108215332
2002-09-27,14.115700721740723
2002-09-30,13.644652366638184
2002-10-01,14.42141056060791
2002-10-02,14.227997779846191
2002-10-03,13.975321769714355
2002-10-04,13.654012680053711
2002-10-07,13.741354942321777
2002-10-08,14.034589767456055
2002-10-09,13.722643852233887
2002-10-10,14.468196868896484
2002-10-11,15.244954109191895
2002-10-14,15.37596607208252
2002-10-15,16.31182289123535
2002-10-16,15.725360870361328
2002-10-17,15.837660789489746
2002-10-18,16.58009910583496
2002-10-21,16.38045310974121
2002-10-22,16.11841583251953
2002-10-23,16.595693588256836
2002-10-24,15.98115062713623
2002-10-25,16.433467864990234
2002-10-28,16.205753326416016
2002-10-29,16.243192672729492
2002-10-30,16.567625045776367
2002-10-31,16.679920196533203
2002-11-01,16.533300399780273
2002-11-04,17.500349044799805
2002-11-05,17.6812744140625
2002-11-06,17.79045867919922
2002-11-07,17.472274780273438
2002-11-08,17.188396453857422
2002-11-11,16.80157470703125
2002-11-12,17.00434684753418
2002-11-13,17.26951026916504
2002-11-14,17.777982711791992
2002-11-15,17.684396743774414
2002-11-18,17.4223575592041
2002-11-19,17.113527297973633
2002-11-20,17.662561416625977
2002-11-21,18.043140411376953
2002-11-22,18.161680221557617
2002-11-25,18.1648006439209
2002-11-26,17.749908447265625
2002-11-27,18.118011474609375
2002-11-28,
2002-11-29,17.99322509765625
2002-12-02,17.9963436126709
2002-12-03,17.690637588500977
2002-12-04,17.637605667114258
2002-12-05,17.263263702392578
2002-12-06,17.303815841674805
2002-12-09,16.698637008666992
2002-12-10,16.84836769104004
2002-12-11,17.051132202148438
2002-12-12,16.898279190063477
2002-12-13,16.377334594726562
2002-12-16,16.994997024536133
2002-12-17,16.957551956176758
2002-12-18,16.698637008666992
2002-12-19,16.567625045776367
2002-12-20,16.545785903930664
2002-12-23,16.845258712768555
2002-12-24,16.789100646972656
2002-12-25,
2002-12-26,16.654977798461914
2002-12-27,16.523942947387695
2002-12-30,16.4553165435791
2002-12-31,16.127775192260742
2003-01-01,
2003-01-02,16.75791358947754
2003-01-03,16.779748916625977
2003-01-06,17.0854549407959
2003-01-07,17.406761169433594
2003-01-08,16.920120239257812
2003-01-09,17.409883499145508
2003-01-10,17.44419288635254
2003-01-13,17.5908145904541
2003-01-14,17.771743774414062
2003-01-15,17.55338478088379
2003-01-16,17.266380310058594
2003-01-17,16.05291175842285
2003-01-20,
2003-01-21,16.012348175048828
2003-01-22,15.90941047668457
2003-01-23,16.308700561523438
2003-01-24,15.550665855407715
2003-01-27,15.338543891906738
2003-01-28,15.22935962677002
2003-01-29,15.569376945495605
2003-01-30,15.048425674438477
2003-01-31,14.80511474609375
2003-02-03,15.148253440856934
2003-02-04,14.761438369750977
2003-02-05,14.649130821228027
2003-02-06,14.792630195617676
2003-02-07,14.530588150024414
2003-02-10,14.780153274536133
2003-02-11,14.48691463470459
2003-02-12,14.48691463470459
2003-02-13,14.658491134643555
2003-02-14,15.067148208618164
2003-02-17,
2003-02-18,15.572502136230469
2003-02-19,15.353431701660156
2003-02-20,15.109332084655762
2003-02-21,15.416023254394531
2003-02-24,15.065519332885742
2003-02-25,15.14062213897705
2003-02-26,14.777603149414062
2003-02-27,14.758829116821289
2003-02-28,14.833929061889648
2003-03-03,14.73378849029541
2003-03-04,14.439617156982422
2003-03-05,14.671197891235352
2003-03-06,14.564789772033691
2003-03-07,14.746309280395508
2003-03-10,14.36450481414795
2003-03-11,14.27061939239502
2003-03-12,14.639899253845215
2003-03-13,15.441057205200195
2003-03-14,15.559982299804688
2003-03-17,16.229692459106445
2003-03-18,16.298545837402344
2003-03-19,16.473804473876953
2003-03-20,16.42999267578125
2003-03-21,16.63027000427246
2003-03-24,15.829124450683594
2003-03-25,15.954302787780762
2003-03-26,15.804085731506348
2003-03-27,15.672653198242188
2003-03-28,15.441057205200195
2003-03-31,15.153144836425781
2003-04-01,15.240772247314453
2003-04-02,16.0982608795166
2003-04-03,16.104524612426758
2003-04-04,15.703946113586426
2003-04-07,15.754011154174805
2003-04-08,16.010635375976562
2003-04-09,15.378471374511719
2003-04-10,15.39098834991455
2003-04-11,15.146876335144043
2003-04-14,15.497390747070312
2003-04-15,15.397242546081543
2003-04-16,15.597535133361816
2003-04-17,15.960563659667969
2003-04-18,
2003-04-21,15.779047012329102
2003-04-22,16.123292922973633
2003-04-23,16.0982608795166
2003-04-24,15.954302787780762
2003-04-25,15.785308837890625
2003-04-28,16.110780715942383
2003-04-29,16.148334503173828
2003-04-30,16.004369735717773
2003-05-01,16.0982608795166
2003-05-02,16.336101531982422
2003-05-05,16.18588638305664
2003-05-06,16.50509262084961
2003-05-07,16.267253875732422
2003-05-08,16.110780715942383
2003-05-09,16.498838424682617
2003-05-12,16.398691177368164
2003-05-13,16.267253875732422
2003-05-14,16.03566551208496
2003-05-15,16.14207649230957
2003-05-16,16.004369735717773
2003-05-19,15.497390747070312
2003-05-20,15.416023254394531
2003-05-21,15.040489196777344
2003-05-22,15.121847152709961
2003-05-23,15.159403800964355
2003-05-26,
2003-05-27,15.516168594360352
2003-05-28,15.278327941894531
2003-05-29,15.272067070007324
2003-05-30,15.403509140014648
2003-06-02,15.422286033630371
2003-06-03,15.572500228881836
2003-06-04,15.566238403320312
2003-06-05,15.07804012298584
2003-06-06,14.815159797668457
2003-06-09,14.865226745605469
2003-06-10,15.447314262390137
2003-06-11,15.572500228881836
2003-06-12,15.641349792480469
2003-06-13,15.428544044494629
2003-06-16,15.891711235046387
2003-06-17,16.24847412109375
2003-06-18,16.317323684692383
2003-06-19,16.317323684692383
2003-06-20,16.480060577392578
2003-06-23,16.13581657409668
2003-06-24,16.08574676513672
2003-06-25,15.81033992767334
2003-06-26,16.11703109741211
2003-06-27,16.041929244995117
2003-06-30,16.04819107055664
2003-07-01,16.367395401000977
2003-07-02,16.824302673339844
2003-07-03,16.586456298828125
2003-07-04,
2003-07-07,17.162302017211914
2003-07-08,17.33755111694336
2003-07-09,17.193588256835938
2003-07-10,16.843082427978516
2003-07-11,17.093446731567383
2003-07-14,17.14977264404297
2003-07-15,17.06841278076172
2003-07-16,17.22489356994629
2003-07-17,16.705385208129883
2003-07-18,16.8305721282959
2003-07-21,16.298545837402344
2003-07-22,16.51136016845703
2003-07-23,16.5551700592041
2003-07-24,16.273513793945312
2003-07-25,16.8305721282959
2003-07-28,16.65532112121582
2003-07-29,16.567697525024414
2003-07-30,16.41747283935547
2003-07-31,16.530134201049805
2003-08-01,16.379920959472656
2003-08-04,16.386178970336914
2003-08-05,16.06070899963379
2003-08-06,16.0544490814209
2003-08-07,16.09200096130371
2003-08-08,16.010635375976562
2003-08-11,16.029407501220703
2003-08-12,16.104524612426758
2003-08-13,16.023147583007812
2003-08-14,16.041929244995117
2003-08-15,15.985591888427734
2003-08-18,16.08574676513672
2003-08-19,16.66158103942871
2003-08-20,16.5551700592041
2003-08-21,16.423738479614258
2003-08-22,16.411211013793945
2003-08-25,16.586456298828125
2003-08-26,16.63027000427246
2003-08-27,16.536388397216797
2003-08-28,16.59272575378418
2003-08-29,16.598987579345703
2003-09-01,
2003-09-02,17.062156677246094
2003-09-03,17.713085174560547
2003-09-04,17.79446029663086
2003-09-05,17.763166427612305
2003-09-08,18.05107879638672
2003-09-09,17.756906509399414
2003-09-10,17.243667602539062
2003-09-11,17.425172805786133
2003-09-12,17.738128662109375
2003-09-15,17.750646591186523
2003-09-16,18.088634490966797
2003-09-17,17.838272094726562
2003-09-18,18.46417808532715
2003-09-19,18.752090454101562
