Date,WMT
2006-10-13,33.891544342041016
2006-10-16,33.79365539550781
2006-10-17,33.76565933227539
2006-10-18,33.81462478637695
2006-10-19,33.91252899169922
2006-10-20,34.52797317504883
2006-10-23,35.86378479003906
2006-10-24,35.877777099609375
2006-10-25,35.56304931640625
2006-10-26,36.19248580932617
2006-10-27,35.47911834716797
2006-10-30,34.63987731933594
2006-10-31,34.46504211425781
2006-11-01,34.16429901123047
2006-11-02,33.77266311645508
2006-11-03,33.24113845825195
2006-11-06,33.213157653808594
2006-11-07,33.3250617980957
2006-11-08,32.891456604003906
2006-11-09,32.44386672973633
2006-11-10,32.499813079833984
2006-11-13,32.39490509033203
2006-11-14,33.33204650878906
2006-11-15,33.346038818359375
2006-11-16,33.506900787353516
2006-11-17,33.22017288208008
2006-11-20,33.3740119934082
2006-11-21,33.43696594238281
2006-11-22,33.5908317565918
2006-11-23,
2006-11-24,33.49991989135742
2006-11-27,32.59771728515625
2006-11-28,32.66763687133789
2006-11-29,32.79354476928711
2006-11-30,32.241031646728516
2006-12-01,32.08018493652344
2006-12-04,32.37392044067383
2006-12-05,32.50680160522461
2006-12-06,32.54876708984375
2006-12-07,32.42986297607422
2006-12-08,32.41588592529297
2006-12-11,32.171104431152344
2006-12-12,31.926328659057617
2006-12-13,32.21974182128906
2006-12-14,32.65494155883789
2006-12-15,32.605812072753906
2006-12-18,32.54966354370117
2006-12-19,32.353111267089844
2006-12-20,32.19868469238281
2006-12-21,32.08637619018555
2006-12-22,31.967042922973633
2006-12-25,
2006-12-26,32.367156982421875
2006-12-27,32.402244567871094
2006-12-28,32.29695510864258
2006-12-29,32.416290283203125
2007-01-01,
2007-01-02,
2007-01-03,33.37797927856445
2007-01-04,33.539405822753906
2007-01-05,33.26564025878906
2007-01-08,32.99188995361328
2007-01-09,33.26564025878906
2007-01-10,33.18843078613281
2007-01-11,33.413063049316406
2007-01-12,33.6797981262207
2007-01-15,
2007-01-16,33.91145706176758
2007-01-17,33.83423614501953
2007-01-18,33.96760940551758
2007-01-19,33.91145706176758
2007-01-22,33.66575622558594
2007-01-23,33.56046676635742
2007-01-24,34.12203598022461
2007-01-25,33.79914855957031
2007-01-26,33.46220397949219
2007-01-29,33.43413162231445
2007-01-30,33.18843078613281
2007-01-31,33.47623062133789
2007-02-01,33.539405822753906
2007-02-02,33.750003814697266
2007-02-05,34.058860778808594
2007-02-06,34.10097885131836
2007-02-07,34.10097885131836
2007-02-08,33.91145706176758
2007-02-09,33.67277526855469
2007-02-12,33.51134490966797
2007-02-13,33.6797981262207
2007-02-14,33.602596282958984
2007-02-15,33.94654846191406
2007-02-16,34.030784606933594
2007-02-19,
2007-02-20,35.28025817871094
2007-02-21,35.07670974731445
2007-02-22,34.88015365600586
2007-02-23,34.79591751098633
2007-02-26,35.08371353149414
2007-02-27,33.83423614501953
2007-02-28,33.91145706176758
2007-03-01,33.61662673950195
2007-03-02,33.56046676635742
2007-03-05,33.321800231933594
2007-03-06,33.721920013427734
2007-03-07,33.64470291137695
2007-03-08,33.60961151123047
2007-03-09,33.28671646118164
2007-03-12,33.17438888549805
2007-03-13,32.416290283203125
2007-03-14,32.254058837890625
2007-03-15,32.444496154785156
2007-03-16,32.59261703491211
2007-03-19,32.860633850097656
2007-03-20,33.36140823364258
2007-03-21,33.692909240722656
2007-03-22,33.862178802490234
2007-03-23,33.79164505004883
2007-03-26,33.742286682128906
2007-03-27,33.49542236328125
2007-03-28,32.89588928222656
2007-03-29,32.95231628417969
2007-03-30,33.11454391479492
2007-04-02,33.43193817138672
2007-04-03,33.9256706237793
2007-04-04,33.890403747558594
2007-04-05,34.045562744140625
2007-04-06,
2007-04-09,34.186622619628906
2007-04-10,33.81279754638672
2007-04-11,33.340240478515625
2007-04-12,33.33319854736328
2007-04-13,33.438987731933594
2007-04-16,33.90449142456055
2007-04-17,33.97503662109375
2007-04-18,33.83395767211914
2007-04-19,34.09493637084961
2007-04-20,35.09648132324219
2007-04-23,34.511070251464844
2007-04-24,34.341793060302734
2007-04-25,34.426429748535156
2007-04-26,34.348854064941406
2007-04-27,34.09493637084961
2007-04-30,33.7986946105957
2007-05-01,34.087890625
2007-05-02,34.0526123046875
2007-05-03,34.10903549194336
2007-05-04,34.045562744140625
2007-05-07,34.285362243652344
2007-05-08,33.9256706237793
2007-05-09,33.80575942993164
2007-05-10,33.67880630493164
2007-05-11,33.699947357177734
2007-05-14,33.742286682128906
2007-05-15,33.587120056152344
2007-05-16,33.43122100830078
2007-05-17,33.381622314453125
2007-05-18,33.4949836730957
2007-05-21,33.0344123840332
2007-05-22,32.977718353271484
2007-05-23,32.82892608642578
2007-05-24,33.055660247802734
2007-05-25,33.239906311035156
2007-05-28,
2007-05-29,33.26116180419922
2007-05-30,33.38869857788086
2007-05-31,33.72882843017578
2007-06-01,35.05388641357422
2007-06-04,36.28682327270508
2007-06-05,35.79790115356445
2007-06-06,35.96089172363281
2007-06-07,35.259376525878906
2007-06-08,35.48613739013672
2007-06-11,35.294803619384766
2007-06-12,34.65707778930664
2007-06-13,35.07513427734375
2007-06-14,34.919254302978516
2007-06-15,34.96177673339844
2007-06-18,34.79878616333008
2007-06-19,34.58621597290039
2007-06-20,34.43032455444336
2007-06-21,34.28860855102539
2007-06-22,33.89179992675781
2007-06-25,33.884708404541016
2007-06-26,33.99099349975586
2007-06-27,34.33820724487305
2007-06-28,34.161048889160156
2007-06-29,34.09019470214844
2007-07-02,34.2461051940918
2007-07-03,34.34529495239258
2007-07-04,
2007-07-05,34.07603073120117
2007-07-06,34.28860855102539
2007-07-09,34.36655044555664
2007-07-10,33.714656829833984
2007-07-11,33.7855224609375
2007-07-12,34.600379943847656
2007-07-13,34.827125549316406
2007-07-16,34.67831802368164
2007-07-17,34.26026916503906
2007-07-18,34.04060745239258
2007-07-19,34.57204818725586
2007-07-20,34.05476760864258
2007-07-23,34.09019470214844
2007-07-24,34.02643585205078
2007-07-25,33.92013931274414
2007-07-26,33.17612075805664
2007-07-27,32.55256652832031
2007-07-30,32.74388885498047
2007-07-31,32.55965042114258
2007-08-01,32.750972747802734
2007-08-02,33.11235427856445
2007-08-03,32.25495910644531
2007-08-06,33.31784439086914
2007-08-07,33.34618377685547
2007-08-08,34.30986404418945
2007-08-09,32.913936614990234
2007-08-10,32.64467239379883
2007-08-13,32.71553039550781
2007-08-14,31.050363540649414
2007-08-15,30.82247543334961
2007-08-16,30.979127883911133
2007-08-17,30.972028732299805
2007-08-20,31.04323959350586
2007-08-21,31.121580123901367
2007-08-22,31.15717315673828
2007-08-23,30.744131088256836
2007-08-24,31.150074005126953
2007-08-27,31.20703125
2007-08-28,30.907934188842773
2007-08-29,31.470529556274414
2007-08-30,30.850948333740234
2007-08-31,31.071731567382812
2007-09-03,
2007-09-04,30.83670425415039
2007-09-05,30.231361389160156
2007-09-06,30.452144622802734
2007-09-07,30.188642501831055
2007-09-10,30.103178024291992
2007-09-11,30.580337524414062
2007-09-12,30.416534423828125
2007-09-13,30.665794372558594
2007-09-14,30.850948333740234
2007-09-17,30.850948333740234
2007-09-18,31.648576736450195
2007-09-19,31.869352340698242
2007-09-20,31.563112258911133
2007-09-21,31.499025344848633
2007-09-24,31.313867568969727
2007-09-25,30.737009048461914
2007-09-26,30.83670425415039
2007-09-27,31.057498931884766
2007-09-28,31.08595848083496
2007-10-01,31.66994857788086
2007-10-02,31.954797744750977
2007-10-03,32.13996505737305
2007-10-04,32.04738998413086
2007-10-05,32.310882568359375
2007-10-08,32.23966979980469
2007-10-09,32.196956634521484
2007-10-10,32.46757125854492
2007-10-11,33.40050506591797
2007-10-12,33.51445007324219
2007-10-15,33.08003616333008
2007-10-16,32.659854888916016
2007-10-17,32.75244140625
2007-10-18,32.68120574951172
2007-10-19,32.03315353393555
2007-10-22,32.22542953491211
2007-10-23,31.285369873046875
2007-10-24,31.24264144897461
2007-10-25,31.249765396118164
2007-10-26,31.791000366210938
2007-10-29,32.054508209228516
2007-10-30,32.310882568359375
2007-10-31,32.196956634521484
2007-11-01,31.356599807739258
2007-11-02,31.470529556274414
2007-11-05,31.356599807739258
2007-11-06,31.541749954223633
2007-11-07,31.285369873046875
2007-11-08,31.064590454101562
2007-11-09,30.551843643188477
2007-11-12,30.850948333740234
2007-11-13,32.738182067871094
2007-11-14,33.12275695800781
2007-11-15,32.90199279785156
2007-11-16,33.00169372558594
2007-11-19,32.382118225097656
2007-11-20,32.40346908569336
2007-11-21,31.947696685791016
2007-11-22,
2007-11-23,32.567264556884766
2007-11-26,32.068756103515625
2007-11-27,32.638484954833984
2007-11-28,33.6355094909668
2007-11-29,33.856285095214844
2007-11-30,34.11267852783203
2007-12-03,34.091304779052734
2007-12-04,34.319190979003906
2007-12-05,34.824825286865234
2007-12-06,35.08833312988281
2007-12-07,34.91029739379883
2007-12-10,35.202274322509766
2007-12-11,34.91740036010742
2007-12-12,34.50248336791992
2007-12-13,34.57404327392578
2007-12-14,34.07326889038086
2007-12-17,34.216339111328125
2007-12-18,34.5096435546875
2007-12-19,34.39519119262695
2007-12-20,34.23065185546875
2007-12-21,34.488182067871094
2007-12-24,34.867340087890625
2007-12-25,
2007-12-26,34.60980224609375
2007-12-27,34.173423767089844
2007-12-28,34.39519119262695
2007-12-31,34.00174331665039
2008-01-01,
2008-01-02,33.551048278808594
2008-01-03,33.17905044555664
2008-01-04,32.706912994384766
2008-01-07,33.30780792236328
2008-01-08,32.8857421875
2008-01-09,33.551048278808594
2008-01-10,34.624114990234375
2008-01-11,34.13765335083008
2008-01-14,34.10187911987305
2008-01-15,33.61543655395508
2008-01-16,33.97311782836914
2008-01-17,33.965965270996094
2008-01-18,34.037513732910156
2008-01-21,
2008-01-22,35.1964111328125
2008-01-23,35.8831672668457
2008-01-24,34.98895263671875
2008-01-25,34.402347564697266
2008-01-28,34.84587478637695
2008-01-29,35.06049346923828
2008-01-30,35.16779708862305
2008-01-31,36.29806900024414
2008-02-01,36.61284255981445
2008-02-04,35.818790435791016
2008-02-05,35.45395278930664
2008-02-06,34.93171310424805
2008-02-07,35.65425109863281
2008-02-08,34.88164138793945
2008-02-11,35.48255920410156
2008-02-12,35.94755554199219
2008-02-13,36.2408561706543
2008-02-14,35.747257232666016
2008-02-15,35.36809158325195
2008-02-18,
2008-02-19,35.52547073364258
2008-02-20,35.55409240722656
2008-02-21,35.618473052978516
2008-02-22,35.747257232666016
2008-02-25,36.0047721862793
2008-02-26,36.770225524902344
2008-02-27,36.79169845581055
2008-02-28,36.269474029541016
2008-02-29,35.475406646728516
2008-03-03,35.69002151489258
2008-03-04,35.67571258544922
2008-03-05,35.446781158447266
2008-03-06,35.754398345947266
2008-03-07,35.69716262817383
2008-03-10,34.94601821899414
2008-03-11,35.94755554199219
2008-03-12,36.147377014160156
2008-03-13,36.370182037353516
2008-03-14,35.809547424316406
2008-03-17,35.90299606323242
2008-03-18,36.6433219909668
2008-03-19,36.49955749511719
2008-03-20,38.26057815551758
2008-03-21,
2008-03-24,38.54808807373047
2008-03-25,38.13120651245117
2008-03-26,38.023399353027344
2008-03-27,37.64242172241211
2008-03-28,37.46273422241211
2008-03-31,37.86525344848633
2008-04-01,38.871543884277344
2008-04-02,39.144683837890625
2008-04-03,39.482505798339844
2008-04-04,39.10155487060547
2008-04-07,38.97935485839844
2008-04-08,39.137481689453125
2008-04-09,38.9146728515625
2008-04-10,39.288429260253906
2008-04-11,39.38907241821289
2008-04-14,39.640628814697266
2008-04-15,40.445655822753906
2008-04-16,41.02069091796875
2008-04-17,40.733177185058594
2008-04-18,40.47441101074219
2008-04-21,40.52472686767578
2008-04-22,40.646915435791016
2008-04-23,40.91286087036133
2008-04-24,41.2938232421875
2008-04-25,41.43757629394531
2008-04-28,41.22193145751953
2008-04-29,42.12760925292969
2008-04-30,41.67477035522461
2008-05-01,41.739463806152344
2008-05-02,41.32975769042969
2008-05-05,40.94881820678711
2008-05-06,40.50316619873047
2008-05-07,40.848182678222656
2008-05-08,41.085384368896484
2008-05-09,41.099754333496094
2008-05-12,41.703529357910156
2008-05-13,40.71879196166992
2008-05-14,41.4680290222168
2008-05-15,41.22983932495117
2008-05-16,41.17210006713867
2008-05-19,40.710140228271484
2008-05-20,40.38530731201172
2008-05-21,39.865623474121094
2008-05-22,40.4575080871582
2008-05-23,40.24095916748047
2008-05-26,
2008-05-27,40.710140228271484
2008-05-28,41.208187103271484
2008-05-29,41.82172775268555
2008-05-30,41.6773681640625
2008-06-02,41.28758239746094
2008-06-03,41.69902420043945
2008-06-04,41.63407516479492
2008-06-05,43.1642951965332
2008-06-06,42.13210678100586
2008-06-09,42.99827194213867
2008-06-10,43.14986038208008
2008-06-11,42.24039077758789
2008-06-12,42.66624450683594
2008-06-13,42.71677780151367
2008-06-16,42.810611724853516
2008-06-17,42.36309051513672
2008-06-18,41.62683868408203
2008-06-19,41.64126968383789
2008-06-20,40.60908508300781
2008-06-23,40.883358001708984
2008-06-24,41.37420654296875
2008-06-25,41.95166015625
2008-06-26,41.02051544189453
2008-06-27,40.637962341308594
2008-06-30,40.565765380859375
2008-07-01,41.164878845214844
2008-07-02,40.78232955932617
2008-07-03,40.85450744628906
2008-07-04,
2008-07-07,41.0782585144043
2008-07-08,42.66624450683594
2008-07-09,41.62683868408203
2008-07-10,41.294795989990234
2008-07-11,40.6307373046875
2008-07-14,40.64518737792969
2008-07-15,40.59465026855469
2008-07-16,41.11436462402344
2008-07-17,41.63407516479492
2008-07-18,41.80728530883789
2008-07-21,41.36698532104492
